zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
98660,US,WA,Washington,Clark,45.6418,-122.6801,KPDX,45.58869934,-122.5979996,8.697079830876831
98661,US,WA,Washington,Clark,45.6418,-122.6251,KPDX,45.58869934,-122.5979996,6.269471319774244
98662,US,WA,Washington,Clark,45.6914,-122.5805,KPDX,45.58869934,-122.5979996,11.500546066576142
98663,US,WA,Washington,Clark,45.6514,-122.6604,KPDX,45.58869934,-122.5979996,8.494696869876336
98664,US,WA,Washington,Clark,45.6231,-122.5767,KPDX,45.58869934,-122.5979996,4.168615569274735
98665,US,WA,Washington,Clark,45.6892,-122.6616,KPDX,45.58869934,-122.5979996,12.22020637922133
98666,US,WA,Washington,Clark,45.6387,-122.6615,KPDX,45.58869934,-122.5979996,7.436795158019249
98668,US,WA,Washington,Clark,45.6387,-122.6615,KPDX,45.58869934,-122.5979996,7.436795158019249
98670,US,WA,Washington,Klickitat,45.859,-121.1409,KDLS,45.620979,-121.170777,26.568092169090303
98671,US,WA,Washington,Clark,45.5959,-122.3104,KTTD,45.54940032959001,-122.40100097656,8.74451117314751
98672,US,WA,Washington,Klickitat,45.7551,-121.4795,KDLS,45.620979,-121.170777,28.23975025489241
98673,US,WA,Washington,Klickitat,45.6573,-120.9667,KDLS,45.620979,-121.170777,16.371869916324812
98674,US,WA,Washington,Cowlitz,45.9219,-122.7126,KKLS,46.11800003049999,-122.898002625,26.084735156330446
98675,US,WA,Washington,Clark,45.8622,-122.4275,KPDX,45.58869934,-122.5979996,33.16695445800402
98682,US,WA,Washington,Clark,45.6644,-122.5212,KPDX,45.58869934,-122.5979996,10.320892254313037
98683,US,WA,Washington,Clark,45.6032,-122.5133,KPDX,45.58869934,-122.5979996,6.784408982779716
98684,US,WA,Washington,Clark,45.6359,-122.5155,KPDX,45.58869934,-122.5979996,8.29000014707701
98685,US,WA,Washington,Clark,45.7162,-122.6899,KPDX,45.58869934,-122.5979996,15.875227104116519
98686,US,WA,Washington,Clark,45.712,-122.6322,KPDX,45.58869934,-122.5979996,13.965750818575232
98687,US,WA,Washington,Clark,45.6387,-122.6615,KPDX,45.58869934,-122.5979996,7.436795158019249
98801,US,WA,Washington,Chelan,47.4253,-120.3273,KEAT,47.3988990784,-120.20700073200001,9.516381912933184
98802,US,WA,Washington,Douglas,47.4186,-120.2731,KEAT,47.3988990784,-120.20700073200001,5.435167611906024
98807,US,WA,Washington,Chelan,47.4235,-120.3103,KEAT,47.3988990784,-120.20700073200001,8.240469149569888
98811,US,WA,Washington,Chelan,47.7373,-120.369,KEAT,47.3988990784,-120.20700073200001,39.54260815052348
98812,US,WA,Washington,Okanogan,48.1206,-119.772,KEAT,47.3988990784,-120.20700073200001,86.58646068020796
98813,US,WA,Washington,Douglas,48.0082,-119.6712,KEAT,47.3988990784,-120.20700073200001,78.72542016820282
